id,title,price,beds,baths,sqft,furnished,utilities_included,parking_available,pets_allowed,city,lat,lon,post_date,student_flag,d_ubc_km,d_sfu_km,d_dt_km,d_transit_km,near_transit,url
7869091478,huge 1200 sf  2 bedroom suit  in Arbutus area,2400.0,2.0,1.0,,True,False,True,False,Vancouver,49.2502333855658,-123.166629300919,2025-07-27,False,5.874579909263687,18.53766024285271,5.180177325948603,5.171972782119328,False,https://vancouver.craigslist.org/van/apa/d/vancouver-huge-1200-sf-bedroom-suit-in/7869091478.html
7872502639,Kerrisidale W 41 3/4 Bedroom House For Rent,2500.0,3.0,2.0,,,False,False,,Vancouver,49.2344587115511,-123.18008177699,2025-08-09,False,5.598558478491537,19.852788739735246,7.1615759380174975,7.126373553109392,False,https://vancouver.craigslist.org/van/apa/d/vancouver-kerrisidale-bedroom-house-for/7872502639.html
7870635089,Killarney Master bedroom available for rent,1400.0,5.0,3.0,,True,False,True,,Vancouver,49.2217000873698,-123.045895061378,2025-08-02,False,15.157222311596827,11.37179087109455,8.968679296235763,3.203061205656816,False,https://vancouver.craigslist.org/van/apa/d/vancouver-killarney-master-bedroom/7870635089.html
7872488323,Large 2 bedrooms + Living room suite at main floor,2200.0,2.0,1.0,,,False,True,False,Vancouver,49.2600005970989,-123.039806238889,2025-08-09,False,14.963300894832196,9.290520866016763,6.537343485440638,2.1597015319773996,False,https://vancouver.craigslist.org/van/apa/d/vancouver-large-bedrooms-living-room/7872488323.html
7867665640,LARGE BRIGHT APT - GREAT LOCATION - Aug 15 or Sept 1,2280.0,2.0,1.0,,,False,True,,Vancouver,49.20615803422,-123.140647383784,2025-07-22,False,9.75504372808268,18.2268880457738,8.984351047202649,4.4311553328102855,False,https://vancouver.craigslist.org/van/apa/d/vancouver-large-bright-apt-great/7867665640.html
7872508584,A large one bedroom on top floor with elevator,2000.0,1.0,1.0,,True,False,True,,Vancouver,49.2603008269835,-123.146002247337,2025-08-09,False,7.256733355145174,16.89813490239643,3.3870678483412964,3.3349216843788825,False,https://vancouver.craigslist.org/van/apa/d/vancouver-large-one-bedroom-on-top/7872508584.html
7870163567,Like new condo- Mount pleasant,2330.0,1.0,1.0,,,False,True,True,Vancouver,49.2675544726695,-123.097166189672,2025-07-31,False,10.827457348163687,13.291342602394836,2.6600735804264026,1.6229896217183153,False,https://vancouver.craigslist.org/van/apa/d/vancouver-like-new-condo-mount-pleasant/7870163567.html
7872474094,Live at The One — Your 1BR Oasis in Olympic Village,2000.0,1.0,1.0,,True,False,True,,Vancouver,49.2491986237879,-123.110403233612,2025-08-09,False,9.922443711820328,14.552587129320363,4.148830031003935,3.334554917237054,False,https://vancouver.craigslist.org/van/apa/d/vancouver-live-at-the-one-your-1br/7872474094.html
7863755225,NEW APARTMENT AVAILABLE NOW! 8188 Fraser Street,2250.0,1.0,1.0,,,False,True,True,Vancouver,49.2130226415631,-123.091101431411,2025-07-06,False,12.42829371483356,14.681902625432931,8.383543546137467,5.735479727949508,False,https://vancouver.craigslist.org/van/apa/d/vancouver-new-apartment-available-now/7863755225.html
7869091358,NEWLY Renovated 1 bedroom suit in Arbutus area,1850.0,1.0,1.0,,True,False,True,False,Vancouver,49.2538189554476,-123.168637517991,2025-07-27,False,5.6648310855078,18.620222492067107,4.982196506283543,5.005655100309983,False,https://vancouver.craigslist.org/van/apa/d/vancouver-newly-renovated-bedroom-suit/7869091358.html
7872526140,Newly renovated 2 bedroom suite on main st near langara college,2500.0,2.0,1.0,,True,False,True,,Vancouver,49.215600951641,-123.097904159312,2025-08-09,True,11.8591863739578,14.980584590902517,7.990088540518124,5.623533961653044,False,https://vancouver.craigslist.org/van/apa/d/vancouver-newly-renovated-bedroom-suite/7872526140.html
7872520823,Newly Renovated 1 Bedroom - October 1st,2240.0,1.0,1.0,,False,False,True,False,Vancouver,49.2990006882958,-123.140797498727,2025-08-09,False,8.74472732259747,16.57877952954886,2.0606673426929207,2.4805330579966935,False,https://vancouver.craigslist.org/van/apa/d/vancouver-newly-renovated-bedroom/7872520823.html
7869096741,Newly renovated one bedroom apartment unit in Vancouver,2050.0,1.0,1.0,,False,False,True,False,Vancouver,49.2150990406125,-123.139595433273,2025-07-27,False,9.234490492258377,17.745012105469495,7.9912759175094195,5.419756477627773,False,https://vancouver.craigslist.org/van/apa/d/vancouver-newly-renovated-one-bedroom/7869096741.html
7872481709,*** Partially furnished Garden Level Large 2 Bdrm w/Private Laundry***,2150.0,2.0,1.0,,True,False,True,,Vancouver,49.2148223019975,-123.104037672509,2025-08-09,False,11.495154525040183,15.416438180812962,7.995476228203672,5.878437381222795,False,https://vancouver.craigslist.org/van/apa/d/vancouver-partially-furnished-garden/7872481709.html
7872473468,(PLH_REF#1553)***NEWLY RENOVATED FURNISHED PRIVATE LARGE 1B1B***,1800.0,1.0,1.0,800.0,True,False,True,False,Vancouver,49.2159424344869,-123.14194513319,2025-08-09,False,9.040358929047136,17.86584916393185,7.930291052224178,5.5230604304245485,False,https://vancouver.craigslist.org/van/apa/d/vancouver-plhref1553newly-renovated/7872473468.html
7870169841,Prosprise Realty- 2Bed 1Bath suite in Vancouver for rent  ! REF#110L,2000.0,2.0,1.0,,True,False,True,,Vancouver,49.2142178315236,-123.094242959001,2025-07-31,False,12.165235600833753,14.817615798541688,8.19876051433923,5.6764485430485925,False,https://vancouver.craigslist.org/van/apa/d/vancouver-prosprise-realty-2bed-1bath/7870169841.html
7871988409,"Quiet studio at Joyce, walking distance to bus, groceries, parks.",1900.0,1.0,1.0,,False,False,True,,Vancouver,49.2397012753763,-123.040694323471,2025-08-07,False,15.081873784910254,10.069866276269842,7.752052032965311,3.0956083032934383,False,https://vancouver.craigslist.org/van/apa/d/vancouver-quiet-studio-at-joyce-walking/7871988409.html
7871757794,"SEPTEMBER 1st, 1 Bedroom basement suite, long or short term",1850.0,1.0,1.0,,True,False,True,False,Vancouver,49.2220020361279,-123.068297711166,2025-08-06,False,13.595741962237462,12.749050638052037,8.059001015822203,4.514873955844503,False,https://vancouver.craigslist.org/van/apa/d/vancouver-september-1st-bedroom/7871757794.html
7872489827,Single Level Laneway House,2300.0,2.0,1.0,,,False,False,,Vancouver,49.2806992704047,-123.03969680395,2025-08-09,False,15.133888574359707,9.081588988174111,5.903924862669581,2.94333699001916,False,https://vancouver.craigslist.org/van/apa/d/vancouver-single-level-laneway-house/7872489827.html
7868598986,"Studio 1/ba, Fitness Facility, In-suite laundry",2285.0,0.0,1.0,,,False,True,,Vancouver,49.28330164471,-123.129800719765,2025-07-25,False,8.800221250701616,15.62373526146989,0.720561318551835,0.9647624173932675,False,https://vancouver.craigslist.org/van/apa/d/vancouver-studio-ba-fitness-facility-in/7868598986.html
7865645616,"Studio, Public Art Display by Khan Lee, Storage Lockers",2085.0,0.0,1.0,,,False,True,,Vancouver,49.2611785983256,-123.097411988566,2025-07-14,False,10.782859909793922,13.387529556272899,3.226592873403294,2.0460907322521966,False,https://vancouver.craigslist.org/van/apa/d/vancouver-studio-public-art-display-by/7865645616.html
